courseno,title_long_en,degree_level,pre_en,year_end,open_status
203459,Selected Topics in Chemistry 2,U,consent of the department,2599.0,1
312393,Biotoxins,U,consent of the department,2599.0,1
312494,DNA Fingerprint,U,consent of the department,2599.0,1
255490,Advanced Topics in Industrial Engineering 1,U,consent of the department,2599.0,1
255492,Special Topics in Industrial Engineering 1,U,consent of the department,2599.0,1
706200,Skills for Socially Responsible Manager,U,consent of the department,2599.0,1
706201,Skills for Socially Responsible Service Entrepreneur,U,consent of the department,2599.0,1
356496,Selected Topics in Animal and Aquatic Sciences,U,consent of the department,2599.0,1
176101,Introduction to Law,U,not for law students in laws major,2599.0,1
176100,Law and Modern World,U,not for law students in laws major,2599.0,1
176104,Rights and Duties of Citizen in Digital Age,U,not for law students in laws major,2599.0,1
176211,Introduction to Civil and Commercial Law,U,not for law students in laws major,2599.0,1
515491,Term Paper,U,consent of the department,2599.0,1
070413,Introduction to Sign Language,U,consent of the department,2599.0,1
078444,Special Lecture,U,consent of the department,2599.0,1
116400,Art in Thailand Before the 19th Century (B.E.),U,consent of the department,2599.0,1
116401,Art in Thailand from the 19th-23rd Century (B.E.),U,consent of the department,2599.0,1
116402,Art in Thailand from the 24th Century (B.E.) to Present,U,consent of the department,2599.0,1
153310,Techniques and Methodology in Geoinformatics,U,consent of the department,2599.0,1
153362,Selected Topics in Geoinformatics,U,consent of the department,2599.0,1
153410,Error Study and Analysis in Geoinformatics,U,consent of the department,2599.0,1
153411,Spatial Data Infrastructure,U,consent of the department,2599.0,1
203496,Research Project,U,consent of the instructor,2599.0,1
204399,Independent Study 1,U,consent of the instructor,2599.0,1
009103,Information Literacy and Information Presentation,U,not for humanities students in library science major,2599.0,1
209443,Selected Topics in Petrochemicals,U,consent of the department,2599.0,1
209484,Selected Topics in Polymer Technology,U,consent of the instructor,2599.0,1
251434,Freight Transport and Logistics Systems,U,consent of the department,2599.0,1
251436,Transportation Engineering,U,consent of the department,2599.0,1
251438,Rail Engineering,U,consent of the department,2599.0,1
251455,Information Technology in Construction Engineering and Management,U,consent of the department,2599.0,1
251475,Temporary Structures and Underground Work,U,consent of the department,2599.0,1
251477,Designing with Geosynthetics,U,consent of the department,2599.0,1
252495,Special Topics in Electrical Engineering 1,U,consent of the department,2599.0,1
252496,Special Topics in Electrical Engineering 2,U,consent of the department,2599.0,1
252497,Special Topics in Electrical Engineering 3,U,consent of the department,2599.0,1
252498,Special Topics in Electrical Engineering 4,U,consent of the department,2599.0,1
252499,Cooperative Education in Electrical Engineering,U,consent of the department,2599.0,1
254252,Automotive Technology,U,consent of the department,2599.0,1
254398,Special Study for Cooperative Education,U,consent of the department,2599.0,1
254400,Research Methodology in Mechanical Engineering,U,consent of the department,2599.0,1
254464,Flow in Plastic Injection Process,U,fourth year standing,2599.0,1
254465,Plastic Part Design for Mechanical Engineering,U,fourth year standing,2599.0,1
254466,Mechatronics for Mechanical Engineering Students,U,consent of the instructor,2599.0,1
254467,Digital Control and Signal Processing for Mechanical Engineering,U,consent of the instructor,2599.0,1
254494,Special Topic in Mechanical Engineering 1,U,consent of the department,2599.0,1
254495,Special Topic in Mechanical Engineering 2,U,consent of the department,2599.0,1
254496,Special Topic in Mechanical Engineering 3,U,consent of the department,2599.0,1
254497,Special Topic in Mechanical Engineering 4,U,consent of the department,2599.0,1
254499,Co-Operative Education in Mechanical Engineering,U,consent of the department,2599.0,1
255393,Introduction to Co-Operative Education,U,consent of the department,2599.0,1
256318,Drilling and Blasting,U,consent of the instructor,2599.0,1
256415,Explosives for Engineering,U,consent of the department,2599.0,1
256462,Mine Environment,U,consent of the instructor,2599.0,1
256477,Applied Groundwater Engineering for Mining Engineering,U,consent of the instructor,2599.0,1
256492,Mining Engineering Project Planning,U,consent of the instructor,2599.0,1
259400,Engineering Profession,U,fourth year standing,2599.0,1
260371,Agricultural Engineering Laboratory 1,U,consent of the department,2599.0,1
260432,Introduction to Postharvest Engineering,U,consent of the department,2599.0,1
260471,Agricultural Engineering Laboratory,U,consent of the department,2599.0,1
261411,Parallel Processing and Distributed Systems,U,consent of the department,2599.0,1
261424,Remote Monitoring and Control Systems,U,consent of the department,2599.0,1
261439,Wireless Communications for Computer Engineering,U,consent of the department,2599.0,1
261451,Neural Networks,U,consent of the department,2599.0,1
261458,Machine Vision,U,consent of the department,2599.0,1
261472,Robotics,U,consent of the department,2599.0,1
261473,Computer-Aided Manufacturing,U,consent of the department,2599.0,1
261474,Real-Time Computer Control,U,consent of the department,2599.0,1
261479,Bioinformatics Programming,U,consent of the department,2599.0,1
261493,Seminar,U,consent of the department,2599.0,1
261495,Cooperative Education,U,consent of the department,2599.0,1
261498,Selected Topics in Computer Networks,U,consent of the department,2599.0,1
013110,Psychology and Daily Life,U,not for humanities students in psychology major,2599.0,1
451441,Fundamental Clinical Pharmacy,U,320343 and 451311 and 458314,2599.0,1
255416,Productive Maintenance,U,fourth year standing,2599.0,1
351371,Sufficiency Economy Paths,U,third year standing,2599.0,1
352315,Principle of Agricultural Extension Research,U,third year standing,2599.0,1
014409,Special Topic in Language Skills,U,fourth year standing,2599.0,1
601422,Sugar Technology,U,consent of the department,2599.0,1
601454,Selected Topics in Food Science and Technology 1,U,consent of the department,2599.0,1
601455,Selected Topics in Food Science and Technology 2,U,consent of the department,2599.0,1
601456,Selected Topics in Food Science and Technology 3,U,consent of the department,2599.0,1
603494,Selected Topics in Packaging Technology 1,U,consent of the department,2599.0,1
603495,Selected Topics in Packaging Technology 2,U,consent of the department,2599.0,1
603496,Selected Topics in Packaging Technology 3,U,consent of the department,2599.0,1
604454,Subcritical and Supercritical Fluid Extraction in Food Industries,U,consent of the department,2599.0,1
604456,Production and Operation Management in Food Industry,U,consent of the department,2599.0,1
604457,Engineering of Solid State Fermentation Processes and Bioproducts,U,consent of the department,2599.0,1
606479,Selected Topics in Marine Product Technology 3,U,consent of the department,2599.0,1
951411,Advanced Three Dimensional Character Design,U,third year standing,2599.0,1
951412,Advanced Three Dimensional Scene Design,U,third year standing,2599.0,1
951413,Advanced Three Dimensional Animation Design,U,third year standing,2599.0,1
951494,Selected Topics in Animation 1,U,third year standing,2599.0,1
951495,Selected Topics in Animation 2,U,third year standing,2599.0,1
951497,Selected Topics in Game Development 1,U,third year standing,2599.0,1
951498,Selected Topics in Game Development 2,U,third year standing,2599.0,1
112402,Research in Multiple Media,U,consent of the department,2599.0,1
606465,Marine Natural Products,U,consent of the department,2599.0,1
014390,Folklore,U,consent of the department,2599.0,1
011486,Independent Study,U,consent of the department,2599.0,1
112408,Seminar in Media Arts and Design,U,consent of the department,2599.0,1
112304,Media Archaeology,U,consent of the department,2599.0,1
112415,Sociology of Art,U,consent of the department,2599.0,1
601363,Sustainable Food Systems,U,consent of the department,2599.0,1
112301,Multiple Media Discourse,U,consent of the department,2599.0,1
112303,Management in New Media and Contemporary Art,U,consent of the department,2599.0,1
112314,Programming for Interactive Media,U,consent of the department,2599.0,1
112413,Sound Design,U,consent of the department,2599.0,1
112414,Sonic Art,U,consent of the department,2599.0,1
112423,Media Interactive Devices,U,consent of the department,2599.0,1
112424,Arts for Mobile Application Design,U,consent of the department,2599.0,1
551499,Comprehensive Community Nursing Practice,U,consent of the faculty,2599.0,1
553492,Comprehensive Medical Nursing Practice,U,consent of the faculty,2599.0,1
557492,Comprehensive Surgical Nursing Practice,U,consent of the faculty,2599.0,1
562496,Selected Topics in Nursing 1,U,consent of the faculty,2599.0,1
562497,Selected Topics in Nursing 2,U,consent of the faculty,2599.0,1
562498,Selected Topics in Nursing 3,U,consent of the faculty,2599.0,1
605314,Experimental Design and Analysis for Agro-Industry,U,206104 and not for agro-industry students in product development technology major,2599.0,1
605340,Dessert Technology,U,consent of the department,2599.0,1
951103,Sketch Drawing,U,"for arts, media and technology students in animation major",2599.0,1
554497,Comprehensive Obstetric and Gynecological Nursing Practice,U,consent of the faculty,2599.0,1
555491,Comprehensive Pediatric Nursing Practice,U,consent of the faculty,2599.0,1
207100,Physics in Everyday Life,U,not for students in science based group,2599.0,1
333116,nan,U,consent of the instructor,2599.0,1
333117,nan,U,consent of the instructor,2599.0,1
333118,nan,U,consent of the instructor,2599.0,1
462543,Drug Marketing,U,concurrent to 462442,2599.0,1
513412,Clinical and Professional Reasoning in Occupational Therapy,U,concurrent to 513343,2599.0,1
801231,Principle of Architectural Structure,U,207183 or 207193 or 801112,2599.0,1
001503,nan,U,consent of the instructor,2599.0,1
251456,Architecture and Engineering Systems for Buildings,U,concurrent to 251313,2599.0,1
251474,Fundamentals of Geotechnical Earthquake Engineering,U,concurrent to 251374,2599.0,1
851108,"Introduction to Digital Audio, Photograph and Video",U,for mass communication students in mass communication major,2599.0,1
361474,Methods of Soil Physics,U,concurrent to 361471,2599.0,1
360212,Elementary Plant Pathology Laboratory,U,concurrent to 360210,2599.0,1
360304,Diseases of Economic Plants,U,concurrent to 360210,2599.0,1
177467,International Trade Law,U,concurrent to 177362,2599.0,1
251372,Engineering Soil Tests,U,concurrent to 251371,2599.0,1
705413,Application of Strategic Marketing,U,concurrent to 705412,2599.0,1
253216,Environmental Engineering Unit Processes and Operations,U,concurrent to 253215,2599.0,1
218235,Optical Crystallography,U,concurrent to 218233,2599.0,1
205303,Geomorphology,U,concurrent to 205310,2599.0,1
126400,Seminar Studies on Problems in International Relations,U,concurrent to 126499,2599.0,1
360202,Elementary Plant Pathology,U,concurrent to 215201,2599.0,1
360203,Elementary Plant Pathology Laboratory,U,concurrent to 360202,2599.0,1
177470,Maritime Law,U,concurrent to 177362,2599.0,1
154488,Urban Planning Studies,U,consent of the instructor,2599.0,1
177468,International Environmental Law,U,concurrent to 177361,2599.0,1
177469,European Union Law,U,concurrent to 177361,2599.0,1
177472,Asean Community Law,U,concurrent to 177361,2599.0,1
330208,Human Musculoskeletal System,U,second year standing,2599.0,1
330209,Fundamental of Medical Science 1,U,second year standing,2599.0,1
330210,Fundamental of Medical Science 2,U,second year standing,2599.0,1
330211,Human Hematologic and Lymphatic Systems,U,second year standing,2599.0,1
331414,Theory of General Surgery,U,fourth year standing,2599.0,1
331415,Surgical Skills,U,fourth year standing,2599.0,1
331416,Surgical Ward Practice,U,fourth year standing,2599.0,1
331417,Obstetrics and Gynecology 1,U,fourth year standing,2599.0,1
331418,Family and Community Medicine 1,U,fourth year standing,2599.0,1
331419,Radiology 1,U,fourth year standing,2599.0,1
331420,Radiology 2,U,fourth year standing,2599.0,1
331421,Community Health and Health Promotion,U,fourth year standing,2599.0,1
