courseno,title_long_en,degree_level,pre_en,year_end,open_status
359779,Selected Topics in Horticulture 2,G,359311 OR CONSENT OF INSTRUCTOR,2599.0,1
360781,Pest Management Ii: Pathogens,G,360201 OR CONSENT OF INSTRUCTOR,2599.0,1
451751,Advanced Pharmacokinetics,G,451711 OR CONSENT OF INSTRUCTOR,2599.0,1
458711,nan,G,458423 OR CONSENT OF INSTRUCTOR,2599.0,1
458712,nan,G,458423 OR CONSENT OF INSTRUCTOR,2599.0,1
458731,nan,G,455332 OR CONSENT OF INSTRUCTOR,2599.0,1
458732,nan,G,455423 OR CONSENT OF INSTRUCTOR,2599.0,1
458734,nan,G,452412 OR CONSENT OF INSTRUCTOR,2599.0,1
458736,nan,G,452521 OR CONSENT OF INSTRUCTOR,2599.0,1
458737,nan,G,452412 OR CONSENT OF INSTRUCTOR,2599.0,1
464508,Total Parenteral Nutrition and Medicine,U,464413 and concurrent to 463558,2599.0,1
514710,Advanced Exercise Physiology,G,327701 OR CONSENT OF INSTRUCTOR,2599.0,1
515712,Membrane Biophysics,G,515702 OR CONSENT OF INSTRUCTOR,2599.0,1
515713,Free Radicals in Biology and Medicine,G,515703 OR CONSENT OF INSTRUCTOR,2599.0,1
515721,Medical Imaging 3,G,515701 OR CONSENT OF INSTRUCTOR,2599.0,1
515722,Electronics Laboratory in Medical Radiation Instruments,G,324703 OR CONSENT OF INSTRUCTOR,2599.0,1
551495,Primary Medical Care Practice,U,561394 and concurrent to 551463,2599.0,1
555391,Pediatric Nursing Practice 1,U,552217 and concurrent to 555311,2599.0,1
556720,Teaching Practicum in Mental Health and Psychiatric Nursing,G,526710 and 556711 or concurrent,2599.0,1
556730,Supervision Practicum in Mental Health and Psychiatric Nursing,G,556712 or concurrent and 558721,2599.0,1
558730,Health Information Analysis,G,208263 OR CONSENT OF INSTRUCTOR,2599.0,1
560713,Maternal and Child Nursing Practice 2,G,560712 and 560711 or concurrent,2599.0,1
561313,Adult Nursing 1,U,562203 and concurrent to 318221,2599.0,1
561713,Practicum in Advanced Adult Nursing in Illness,G,561711 OR CONSENT OF INSTRUCTOR,2599.0,1
564713,Practicum in Gerontological Nursing 1,G,564711 OR CONSENT OF INSTRUCTOR,2599.0,1
564727,Practicum in Advanced Gerontological Nursing,G,564725 and concurrent to 564726,2599.0,1
567730,Health Information Analysis,G,208263 OR CONSENT OF INSTRUCTOR,2599.0,1
569701,Advanced Midwifery 1,G,Concurrent to 562700 and 562704,2599.0,1
569703,Advanced Midwifery 3,G,569701 and concurrent to 569702,2599.0,1
569706,Practicum in Advanced Midwifery 3,G,569703 and concurrent to 569705,2599.0,1
601721,nan,G,601441 OR CONSENT OF INSTRUCTOR,2599.0,1
601731,Advanced Food Microbiology,G,601332 OR CONSENT OF INSTRUCTOR,2599.0,1
601741,Food Process Engineering,G,601341 OR CONSENT OF INSTRUCTOR,2599.0,1
601762,Metals and Metal Complexes in Food,G,601361 OR CONSENT OF INSTRUCTOR,2599.0,1
701753,Accounting Policy,G,701751 OR CONSENT OF INSTRUCTOR,2599.0,1
702713,International Financial Management,G,702711 OR CONSENT OF INSTRUCTOR,2599.0,1
702714,Commercial Bank Management,G,702711 OR CONSENT OF INSTRUCTOR,2599.0,1
705733,Marketing Channels and Logistics Management,G,701721 OR CONSENT OF INSTRUCTOR,2599.0,1
705734,Integrated Marketing Communication,G,705721 OR CONSENT OF INSTRUCTOR,2599.0,1
705735,Sales Management,G,705721 OR CONSENT OF INSTRUCTOR,2599.0,1
705736,Brand Management,G,705721 OR CONSENT OF INSTRUCTOR,2599.0,1
705737,Exhibition and Business Convention Management,G,705721 OR CONSENT OF INSTRUCTOR,2599.0,1
705741,Competitive Strategies in Marketing,G,705721 OR CONSENT OF INSTRUCTOR,2599.0,1
705742,Marketing Information System and Decision Making,G,705721 OR CONSENT OF INSTRUCTOR,2599.0,1
705751,Services Marketing,G,705721 OR CONSENT OF INSTRUCTOR,2599.0,1
705752,Business Marketing,G,705721 OR CONSENT OF INSTRUCTOR,2599.0,1
705753,International Marketing,G,705721 OR CONSENT OF INSTRUCTOR,2599.0,1
951343,Creative for Narration in Animation and Multimedia,U,951102 OR CONSENT OF INSTRUCTOR,2599.0,1
951344,Sound Design in Animation and Multimedia,U,951102 OR CONSENT OF INSTRUCTOR,2599.0,1
804482,Cooperative Education,U,804312 and fourth year standing,2599.0,1
55720,Evaluation for Education Quality Assurance,G,055400 OR CONSENT OF INSTRUCTOR,2599.0,1
211741,Protein Engineering,G,211302 OR CONSENT OF INSTRUCTOR,2599.0,1
211748,Enzyme Catalysis in Organic Synthesis,G,211302 OR CONSENT OF INSTRUCTOR,2599.0,1
211848,Flavor and Aroma Technology,G,211302 OR CONSENT OF INSTRUCTOR,2599.0,1
208208,Organic Chemistry Laboratory 2,U,203207 and concurrent to 203204,2599.0,1
203208,Organic Chemistry Laboratory 2,U,203207 and concurrent to 203204,2599.0,1
351490,Cooperative Education in Agricultural Economics,U,400290 and fourth year standing,2599.0,1
52733,Research Seminar on Elementary Education,G,052710 OR CONSENT OF INSTRUCTOR,2599.0,1
227722,VELOCITY MODELING AND DEPTH CONVERSION,G,227721 or consent of instructor,2599.0,1
159490,Seminar,U,159361 and fourth year students,2599.0,1
368498,Seminar 2,U,368497 and fourth year standing,2599.0,1
127400,Independent Studies in Political Science,U,fourth year standing and 127303,2599.0,1
154499,Independent Study in Geography,U,154311 and fourth year standing,2599.0,1
368490,Cooperative Education in Agribusiness,U,400290 and fourth year standing,2599.0,1
1713,Proposal Writing,G,001711 OR CONSENT OF INSTRUCTOR,2599.0,1
351498,Seminar 2,U,351497 and fourth year standing,2599.0,1
1714,Article Writing,G,001711 OR CONSENT OF INSTRUCTOR,2599.0,1
603497,Seminar,U,fourth year standing and 603396,2599.0,1
570704,Community Practitioner Nursing Practicum  1,G,570701 and concurrent to 570718,2599.0,1
100481,Practicum in Profession 3,U,100381 and fourth year standing,2599.0,1
100403,Research for Learning Development,U,100311 and fourth year standing,2599.0,1
555394,Pediatric and Adolescent Nursing Practicum 2,U,concurrent to 555313 and 555393,2599.0,1
55726,Measurement of Scholastic Aptitude and Learning Achievement,G,055720 OR CONSENT OF INSTRUCTOR,2599.0,1
55729,Measurement of Emotional Intelligence,G,055720 OR CONSENT OF INSTRUCTOR,2599.0,1
352441,Evaluation of Agricultural Extension Project,U,352311 and fourth year standing,2599.0,1
253416,Industrial Water Pollution Control,U,253316 or 253321 or concurrence,2599.0,1
253423,Natural Wastewater Treatment Systems,U,253316 or 253321 or concurrence,2599.0,1
603711,Experimental Design for Packaging Technology,G,Consent of curriculum committee,2599.0,1
603891,Seminar 1,G,Consent of curriculum committee,2599.0,1
603701,Packaging Materials and Testing,G,Consent of curriculum committee,2599.0,1
603722,Biopolymers for Packaging,G,Consent of curriculum committee,2599.0,1
603733,Advanced Dynamics for Packaging,G,Consent of curriculum committee,2599.0,1
603741,Pharmaceutical and Cosmetic Packaging,G,concent of curriculum committee,2599.0,1
603742,Permeability and Shelf Life Evaluation,G,Consent of curriculum committee,2599.0,1
603723,Pulp and Paper Technology,G,Consent of curriculum committee,2599.0,1
603724,Advanced Food Packaging Materials and Testing,G,Consent of curriculum committee,2599.0,1
603743,Food Packaging Innovation,G,Consent of curriculum committee,2599.0,1
603751,Packaging Design and Development,G,consent of curriculum committee,2599.0,1
603763,Advance Packaging Printing Technology,G,Consent of curriculum committee,2599.0,1
603731,Instrumental Analysis for Packaging Materials,G,Consent of curriculum committee,2599.0,1
603732,Converting Packaging Materials and Bio Materials Technology,G,Consent of curriculum committee,2599.0,1
603702,Packaging Technology and Dynamics,G,Consent of curriculum committee,2599.0,1
361214,Soil Science Laboratory,U,361210 or 361211 or concurrence,2599.0,1
55755,Advanced Quantitative Method in Educational Research,G,055740 OR CONSENT OF INSTRUCTOR,2599.0,1
55770,Methods of Educational Research,G,055740 OR CONSENT OF INSTRUCTOR,2599.0,1
605811,Multidisciplinary for Product Development System,G,consent of curriculum committee,2599.0,1
603895,Packaging Technology and Biomaterials Independent Study,G,Consent of curriculum committee,2599.0,1
702718,Risk Management,G,702711 or Consent of Instructor,2599.0,1
702791,Seminar in Finance,G,702711 or Consent of Instructor,2599.0,1
100230,Learning Measurement and Evaluation in Modern Trends,U,100111 and second year standing,2599.0,1
100291,Teaching Profession Practicum in School 2,U,100191 and second year standing,2599.0,1
100491,Teaching Profession Practicum in School 4,U,100391 and fourth year standing,2599.0,1
466303,Skills in Pharmacotherapy 1,U,concurrent to 466300 and 466302,2599.0,1
466408,Skills in Pharmacotherapy 3,U,466305 and concurrent to 466407,2599.0,1
57724,Health and Nutrition,G,006223 OR CONSENT OF INSTRUCTOR,2599.0,1
210462,Materials Science of Thin Films,U,210221 and concurrent to 210315,2599.0,1
63732,Evaluation and Improvement of Curriculum and Instruction,G,063704 or consent of instructor,2599.0,1
603725,Advanced Polymer for Packaging,G,Consent of curriculum committee,2599.0,1
211318,Biochemistry Laboratory 2,U,211317 and concurrent to 211312,2599.0,1
214415,Economic Invertebrates Laboratory,U,214310 and concurrent to 214414,2599.0,1
59743,Graphic Materials in Education,G,059413 OR CONSENT OF INSTRUCTOR,2599.0,1
59745,Advanced Photography in Education,G,059419 OR CONSENT OF INSTRUCTOR,2599.0,1
203108,General Chemistry Laboratory 2,U,203107 and concurrent to 203104,2599.0,1
203117,Chemistry Laboratory 2,U,203115 and concurrent to 203113,2599.0,1
203242,Organic Chemistry Laboratory 2,U,203241 and concurrent to 203202,2599.0,1
59754,Educational Films,G,059422 OR CONSENT OF INSTRUCTOR,2599.0,1
59756,Educational Television,G,059421 OR CONSENT OF INSTRUCTOR,2599.0,1
59763,Programmed Instruction,G,059415 OR CONSENT OF INSTRUCTOR,2599.0,1
203308,Organic Chemistry Laboratory 3,U,203242 and concurrent to 203303,2599.0,1
159479,Cooperative Education,U,159481 and fourth year standing,2599.0,1
59783,Administration of Educational Technology Program,G,059425 OR CONSENT OF INSTRUCTOR,2599.0,1
466305,Skills in Pharmacotherapy 2,U,466303 and concurrent to 466304,2599.0,1
63714,Creativity in Curriculum and Instruction,G,063710 OR CONSENT OF INSTRUCTOR,2599.0,1
63760,Analysis and Development of Curriculum and Instructional Research,G,068770 OR CONSENT OF INSTRUCTOR,2599.0,1
63770,Organization for Micro Teaching,G,063710 OR CONSENT OF INSTRUCTOR,2599.0,1
63772,Supervision and in Service Training in Curriculum and Instruction,G,063712 OR CONSENT OF INSTRUCTOR,2599.0,1
63808,Differentiated Curriculum and Instruction,G,063800 OR CONSENT OF INSTRUCTOR,2599.0,1
68772,Qualitative Research,G,055770 OR CONSENT OF INSTRUCTOR,2599.0,1
68780,Tools and Data Collection,G,055400 OR CONSENT OF INSTRUCTOR,2599.0,1
68821,Evaluation of Educational Programs,G,055770 OR CONSENT OF INSTRUCTOR,2599.0,1
69760,Practical School Counseling and Helping Skills,G,069720 OR CONSENT OF INSTRUCTOR,2599.0,1
71751,Research in Social Studies,G,055770 OR CONSENT OF INSTRUCTOR,2599.0,1
4711,Social History of Europe,G,004314 OR CONSENT OF INSTRUCTOR,2599.0,1
128481,Seminar in Human Resource Management,U,128203 AND FOURTH YEAR STANDING,2599.0,1
4729,A Special Topic in the History of the United States of America,G,004427 OR CONSENT OF INSTRUCTOR,2599.0,1
4739,A Special Topic in the History of Southeast Asia,G,004332 OR CONSENT OF INSTRUCTOR,2599.0,1
4749,A Special Topic in the History of South Asia,G,004443 OR CONSENT OF INSTRUCTOR,2599.0,1
128731,Policy Implementation,G,158730 OR CONSENT OF INSTRUCTOR,2599.0,1
128733,Policy Analysis,G,158730 OR CONSENT OF INSTRUCTOR,2599.0,1
4751,Reading and Research Practicum in History Using Social Scientific and Humanistic Approaches,G,004750 OR CONSENT OF INSTRUCTOR,2599.0,1
128760,Seminar on Public Policy,G,158730 OR CONSENT OF INSTRUCTOR,2599.0,1
4766,A Special Topic in the History of East Asia,G,004464 OR CONSENT OF INSTRUCTOR,2599.0,1
4768,Special Topic on Lanna History,G,004372 OR CONSENT OF INSTRUCTOR,2599.0,1
4771,Economic History of Thailand,G,004271 OR CONSENT OF INSTRUCTOR,2599.0,1
4772,History of Thai Social Organization,G,004271 OR CONSENT OF INSTRUCTOR,2599.0,1
4773,Thai Intellectual History,G,004271 OR CONSENT OF INSTRUCTOR,2599.0,1
4774,History of Thailand's International Relations,G,004271 OR CONSENT OF INSTRUCTOR,2599.0,1
154710,Contemporary Geographic Thought,G,154701 OR CONSENT OF INSTRUCTOR,2599.0,1
154791,Seminar in Geography of Thailand,G,154762 OR CONSENT OF INSTRUCTOR,2599.0,1
158731,nan,G,158730 OR CONSENT OF INSTRUCTOR,2599.0,1
158732,nan,G,158730 OR CONSENT OF INSTRUCTOR,2599.0,1
158733,nan,G,158730 OR CONSENT OF INSTRUCTOR,2599.0,1
158734,nan,G,158730 OR CONSENT OF INSTRUCTOR,2599.0,1
158738,nan,G,158735 OR CONSENT OF INSTRUCTOR,2599.0,1
158760,nan,G,158730 OR CONSENT OF INSTRUCTOR,2599.0,1
158762,nan,G,158721 OR CONSENT OF INSTRUCTOR,2599.0,1
165747,Social Development in Health and Medicine,G,159701 OR CONSENT OF INSTRUCTOR,2599.0,1
202713,Chloroplast Structure and Function,G,202342 OR CONSENT OF INSTRUCTOR,2599.0,1
202714,Mitochondria Structure and Function,G,202342 OR CONSENT OF INSTRUCTOR,2599.0,1
202716,Synthetic Plant Growth Regulators,G,202342 OR CONSENT OF INSTRUCTOR,2599.0,1
202722,nan,G,202423 OR CONSENT OF INSTRUCTOR,2599.0,1
202731,Cytogenetics,G,202231 OR CONSENT OF INSTRUCTOR,2599.0,1
202734,Genetics for Breeding,G,202231 OR CONSENT OF INSTRUCTOR,2599.0,1
202738,Plant Molecular Biology,G,202432 OR CONSENT OF INSTRUCTOR,2599.0,1
202740,"Physiological Techniques I, Ii, 3",G,202342 OR CONSENT OF INSTRUCTOR,2599.0,1
202741,Mineral Metabolism in Plants,G,202342 OR CONSENT OF INSTRUCTOR,2599.0,1
202745,Plant Mophogenesis,G,202342 OR CONSENT OF INSTRUCTOR,2599.0,1
202755,Comparative Morphology of Vascular Plants,G,202355 OR CONSENT OF INSTRUCTOR,2599.0,1
202765,Taxonomy of Fruit and Seed,G,202361 OR CONSENT OF INSTRUCTOR,2599.0,1
202766,Architecturul Taxonomy of Seed Plants,G,202361 OR CONSENT OF INSTRUCTOR,2599.0,1
202768,nan,G,215313 OR CONSENT OF INSTRUCTOR,2599.0,1
202769,nan,G,215313 OR CONSENT OF INSTRUCTOR,2599.0,1
202772,Tropical Animal Ecology,G,202371 OR CONSENT OF INSTRUCTOR,2599.0,1
202774,Animal and Plant Distribution,G,202371 OR CONSENT OF INSTRUCTOR,2599.0,1
202786,Basic and Applied Tropical Ecology,G,202371 OR CONSENT OF INSTRUCTOR,2599.0,1
202788,Ecology of Helminths,G,214411 OR CONSENT OF INSTRUCTOR,2599.0,1
202806,Invertebrate Embryology,G,214311 OR CONSENT OF INSTRUCTOR,2599.0,1
202807,Vocal Communication in Birds,G,214403 OR CONSENT OF INSTRUCTOR,2599.0,1
202831,Advanced Genetic Analysis in Procaryotes,G,215431 OR CONSENT OF INSTRUCTOR,2599.0,1
202840,Physiology of Helminths,G,214411 OR CONSENT OF INSTRUCTOR,2599.0,1
202842,Regulation of Plant Growth and Development,G,202747 OR CONSENT OF INSTRUCTOR,2599.0,1
