"3065    ","071420","100308 or consent of the department"
"3075    ","071425","100205 OR CONSENT OF THE DEPARTMENT"
"3106    ","071770","055771 or consent of the instructor"
"3196    ","074414","100205 OR CONSENT OF THE DEPARTMENT"
"3256    ","077412","077489 OR CONSENT OF THE INSTRUCTOR"
"3272    ","077423","077489 OR CONSENT OF THE INSTRUCTOR"
"40      ","001222","001102 or consent of the department"
"4086    ","126327","126324 or consent of the department"
"42      ","001223","001102 or consent of the department"
"421     ","004717","004334 or consent of the instructor"
"422     ","004718","004372 or consent of the instructor"
"4274    ","128401","128101 OR CONSENT OF THE INSTRUCTOR"
"429     ","004725","004714 or consent of the instructor"
"44      ","001224","001102 or consent of the department"
"449     ","004777","004750 or consent of the instructor"
"4531    ","154376","154275 or consent of the instructor"
"4542    ","154386","154281 or consent of the instructor"
"4590    ","154480","154104 or consent of the instructor"
"4592    ","154480","154181 or consent of the department"
"4595    ","154482","154102 or consent of the instructor"
"4596    ","154482","154103 or consent of the instructor"
"46      ","001225","001102 or consent of the department"
"4601    ","154486","154181 or consent of the department"
"4603    ","154487","154181 or consent of the department"
"4608    ","154492","154281 or consent of the instructor"
"4609    ","154492","154281 or consent of the instructor"
"4613    ","154496","154104 or consent of the instructor"
"4615    ","154496","154181 or consent of the department"
"4623    ","154704","154701 or consent of the department"
"4663    ","154744","154702 OR CONSENT OF THE INSTRUCTOR"
"4665    ","154744","154702 OR CONSENT OF THE INSTRUCTOR"
"4686    ","154771","154272 OR CONSENT OF THE INSTRUCTOR"
"4697    ","154775","154774 OR CONSENT OF THE INSTRUCTOR"
"48      ","001226","001102 or consent of the department"
"50      ","001227","001102 or consent of the department"
"5007    ","158401","158101 OR CONSENT OF THE INSTRUCTOR"
"5015    ","158420","158101 OR CONSENT OF THE INSTRUCTOR"
"52      ","001228","001102 or consent of the department"
"531     ","006428","006338 OR CONSENT OF THE INSTRUCTOR"
"54      ","001229","001102 or consent of the department"
"542     ","006470","fourth year standing; HC Major only"
"547     ","006479","Fourth year standing; HC Major only"
"5517    ","177283","177181 OR CONSENT OF THE DEPARTMENT"
"5519    ","177284","177181 OR CONSENT OF THE INSTRUCTOR"
"5520    ","177284","177181 OR CONSENT OF THE INSTRUCTOR"
"5522    ","177285","177181 OR CONSENT OF THE DEPARTMENT"
"5523    ","177285","177181 OR CONSENT OF THE INSTRUCTOR"
"5640    ","177464","177361 OR CONSENT OF THE INSTRUCTOR"
"5641    ","177464","177361 OR CONSENT OF THE INSTRUCTOR"
"5833    ","202723","215714 or consent of the instructor"
"5841    ","202736","202231 or consent of the instructor"
"5893    ","202804","202764 or consent of the instructor"
"5898    ","202832","202711 or consent of the instructor"
"5907    ","202847","214413 or consent of the instructor"
"6454    ","205473","205324 or consent of the department"
"6455    ","205475","205324 or consent of the department"
"6655    ","206423","206325 or consent of the department"
"668     ","008763","008753 or consent of the instructor"
"6684    ","206466","206335 or consent of the department"
"6705    ","206721","206720 or consent of the instructor"
"6970    ","207445","207445 or concurrently registration"
"7024    ","207744","207743 or consent of the instructor"
"7072    ","207807","204801 or consent of the instructor"
"7380    ","210344","210201 OR CONSENT OF THE INSTRUCTOR"
"7548    ","212714","212711 or consent of the instructor"
"7697    ","215734","215431 or consent of the instructor"
"7989    ","227722","227721 or consent of the instructor"
"7990    ","227723","227711 or consent of the instructor"
"7992    ","227732","227711 or consent of the instructor"
"7993    ","227733","227721 or consent of the instructor"
"7994    ","227734","227721 or consent of the instructor"
"81      ","001310","001210 or consent of the instructor"
"8123    ","251449","251341 or Consent of the Department"
"8138    ","251465","251363 OR CONSENT OF THE DEPARTMENT"
"8147    ","251469","251461 OR CONSENT OF THE INSTRUCTOR"
"8154    ","251478","251471 OR CONSENT OF THE INSTRUCTOR"
"8155    ","251478","251471 OR CONSENT OF THE INSTRUCTOR"
"8157    ","251479","251471 OR CONSENT OF THE INSTRUCTOR"
"8886    ","254471","254371 or consent of the instructor"
"8887    ","254471","254371 or consent of the department"
"8888    ","254471","254371 or consent of the department"
"890     ","011360","011156 OR CONSENT OF THE INSTRUCTOR"
"8959    ","254750","254733 or consent of the instructor"
"8985    ","254824","254770 or consent of the instructor"
"8997    ","254877","254770 or consent of the instructor"
"904     ","011457","011257 or Consent of the instructor"
"9287    ","256281","259107 or consent of the department"
"9314    ","256373","256271 or consent of the department"
"9316    ","256382","256281 or consent of the department"
"9317    ","256383","256382 or consent of the department"
"9385    ","256476","256271 OR CONSENT OF THE INSTRUCTOR"
"9856    ","261465","261200 OR CONSENT OF THE INSTRUCTOR"
"9857    ","261465","261200 OR CONSENT OF THE INSTRUCTOR"
"9858    ","261465","261200 OR CONSENT OF THE INSTRUCTOR"
"9860    ","261465","259104 or consent of the department"
"9861    ","261466","261364 OR CONSENT OF THE INSTRUCTOR"
"9862    ","261466","261364 OR CONSENT OF THE INSTRUCTOR"
"9882    ","261473","261375 OR CONSENT OF THE INSTRUCTOR"
"9886    ","261474","261372 OR CONSENT OF THE INSTRUCTOR"
"9959    ","261763","261762 or consent of the instructor"
"10309   ","303252","202145,202146,207135,203154,203159"
"1107    ","013432","PSY 330 (013330) ; for majors only"
"13646   ","461102","203151, 203157, 202141  AND 202142"
"1554    ","025306","025206 or consent of the departmen"
"1751    ","052312","052300 OR CONSENT OF THE INSRUCTOR"
"25370   ","606484","606313 and consent of the division"
"25371   ","606485","606313 and consent of the division"
"6992    ","207708","207701 OR CONSENT OF THE INSTUCTOR"
"9473    ","259300","Approval by the training committee"
"9624    ","261111","None; for non engineering students"
"10947   ","318303","301204, 301206, 303201 AND 321205"
"10951   ","318351","301252, 301253, 303252 AND 321251"
"115     ","001410","001310 or consent of the division"
"11623   ","331407","FOR FOURTH  YEAR MEDICAL STUDENTS"
"11626   ","331408","FOR FOURTH  YEAR MEDICAL STUDENTS"
"1178    ","014308","014270 or consent of the division"
"1199    ","014401","050100 or consent of the division"
"1210    ","014421","014210 OR CONSENT OF THE INTRUTOR"
"12286   ","360301","360210 and 360212; or concurrence"
"12295   ","360400","360210; and 360212 or concurrence"
"1236    ","015232","015102 or consent of the division"
"1237    ","015233","015102 or consent of the division"
"1267    ","017231","017102 or consent of the division"
"12931   ","408382","301254, 321251, 320351 AND 311352"
"13031   ","413383","409281, 409292, 411281 AND 411291"
"13333   ","428383","301254, 321251, 320351 AND 311352"
"1342    ","019104","019103 or consent of the division"
"1344    ","019112","019111 or consent of the division"
"1347    ","019203","019104 or consent of the division"
"1349    ","019211","019112 or consent of the division"
"1351    ","019221","019104 or consent of the division"
"13658   ","461333","203204, 203208, 303242 AND 321242"
"1375    ","019392","019303 or consent of the division"
"13860   ","462410","462307  AND  concurrent to 320343"
"1398    ","020102","020101 or consent of the division"
"1401    ","020211","020102 or consent of the division"
"1404    ","020231","020102 OR CONSENT OF THE DIVISION"
"1405    ","020231","020102 or consent of the division"
"1406    ","020232","020231 OR CONSENT OF THE DIVISION"
"1407    ","020232","020231 or consent of the division"
"1409    ","020251","020211 or consent of the division"
"1418    ","020341","020212 or consent of the division"
"1420    ","020351","020212 or consent of the division"
"14792   ","515381","515335, 515337, 515338 AND 515380"
"14854   ","518724","Consent of the academic committee"
"15710   ","603211","203104 , 203108 : for majors only"
"1581    ","026201","026102 OR CONSENT OF THE DIVISION"
"1582    ","026202","026201 OR CONSENT OF THE DIVISION"
"1583    ","026231","026201 or consent of the division"
"16665   ","703409","702211, 703202, 703244 AND 705211"
"18341   ","001310","001210 or consent of the division"
"18412   ","112213","112202 or consent of the division"
"18419   ","112322","112213 or consent of the division"
"18440   ","112412","112322 or consent of the division"
"18800   ","803370","803270 or consent of the division"
"19007   ","604352","604211 or consent of the division"
"19008   ","604423","604211 or consent of the division"
